t,V,N,m,h
28.0,4.968423023949799,0.38923991779633765,0.08816421699512193,0.45839964133744127
28.1,5.150451928619642,0.3893937571285776,0.0899057123221879,0.4578505053399407
28.2,5.333698406290022,0.38960130152831207,0.09168171161565203,0.457222928834773
28.3,5.518481971606804,0.3898622274154606,0.0934951432112975,0.4565167119819907
28.4,5.705161216573505,0.3901763227355103,0.09534935968406015,0.45573149240766014
28.5,5.894140543237029,0.3905435001485688,0.09724820693025617,0.45486672322902816
28.6,6.085878405734023,0.3909638126666339,0.09919610784958953,0.45392164692016895
28.7,6.280897425412593,0.3914374722505183,0.10119816384500188,0.4528952641493066
28.8,6.4797968634093,0.39196487214538434,0.10326027962130449,0.45178629626779127
28.9,6.683268120801103,0.39254661388863116,0.10538931739401146,0.4505931398534759
29.0,6.892114048143868,0.393183540121795,0.10759328861009555,0.44931381136683957
29.1,7.107273273664869,0.3938767748200605,0.10988159411668073,0.447945879135034
29.2,7.329851060968634,0.39462777276937056,0.1122653253001883,0.44648637947197944
29.3,7.561158847681662,0.39543838124606684,0.11475764826317117,0.4449317118016446
29.4,7.802765411340161,0.3963109175533787,0.11737429817817452,0.44327750636056373
29.5,8.056563461438554,0.39724826710832944,0.12013422010286935,0.44151845616975377
29.6,8.32485762398131,0.39825400862252763,0.12306040469100317,0.4396481015633346
29.7,8.610482348081492,0.39933257644954373,0.1261809987960686,0.4376585492285931
29.8,8.916962341267485,0.40048947427321746,0.12953080617923754,0.4355401000221903
29.9,9.248732512667766,0.40173155780189385,0.1331533237350543,0.43328075288931406
30.0,9.611442847256791,0.40306741161225873,0.1371035209243913,0.430865537987887
30.1,10.01240854866372,0.40450788495965984,0.14145191021823053,0.42827555844177145
30.2,10.461236203557197,0.40606680593606276,0.14629009924248668,0.42548669804134387
30.3,10.970792006408574,0.4077620432887326,0.1517392881512892,0.42246767333240826
30.4,11.558660567058059,0.40961703233560015,0.15796277669243028,0.41917718641418555
30.5,12.24945050312357,0.4116630823114823,0.16518536531937636,0.41555953630945885
30.6,13.078552625403542,0.41394296632592653,0.1737242399299179,0.41153763304442204
30.7,14.098504607393574,0.4165167182759982,0.1840398420179389,0.4070014115888023
30.8,15.390226043056291,0.41947139706760733,0.19682287106321972,0.4017877147205211
30.9,17.083822794593015,0.4229383808613778,0.21314956974931307,0.39564349328533877
31.0,19.39907095705746,0.4271257547762419,0.2347712117790197,0.38815498683522015
31.1,22.728049475783763,0.43238280923645395,0.2646759172896096,0.3786070030955776
31.2,27.807365801535948,0.4393355563048759,0.3081912955689068,0.36572275349914507
31.3,36.0474168223483,0.44917357612883163,0.3749182825059119,0.34744438254832116
31.4,49.80930467384536,0.46414461813880126,0.4797909155050591,0.322322618080711
31.5,70.17769770887325,0.4875184410396089,0.6296902037158879,0.2935536108087504
31.6,88.6472052425751,0.5200682253593778,0.7848302622641604,0.2659088732400343
31.7,95.25872070496618,0.5562370228684435,0.8895807856689233,0.24069761697282033
31.8,94.35924399775017,0.5903759403065714,0.9439398585312493,0.2178685382655749
31.9,90.84419708407705,0.6206239409384329,0.9699028929060415,0.19722429036529704
32.0,86.26902453772914,0.6467963763128153,0.981940294027174,0.17857175295160765
32.1,81.1800701672674,0.6691359235350515,0.9870808844160924,0.1617380919398061
32.2,75.86857224991445,0.6879975716267742,0.9884783335803817,0.1465730660629887
32.3,70.51505795680113,0.7037549954646275,0.9874374014927131,0.13294966460283245
32.4,65.22994985057586,0.7167622448596649,0.984358528963556,0.12076457767720906
32.5,60.07527170430224,0.7273374486533138,0.9791551404902868,0.10993845455870367
32.6,55.07984771373422,0.735757672728075,0.9714305405802627,0.10041546644677771
32.7,50.24977905248242,0.7422594744805454,0.9605467757875928,0.09216141119308802
32.8,45.574253264853255,0.7470418686285178,0.945644843958775,0.08515957090654791
32.9,41.02634280387027,0.7502695029298205,0.9256402537691342,0.07940420731097368
33.0,36.5586548205886,0.7520744354582637,0.8991955945883396,0.07489329483433019
33.1,32.094704638381344,0.752555450337449,0.8646527185922155,0.07162415848324614
33.2,27.51878180748199,0.7517747502869099,0.8198959018308697,0.0695961394280769
33.3,22.670863833873845,0.7497535341625569,0.7621397966837299,0.06882217862339769
33.4,17.36423872923727,0.7464713304550217,0.6877712736157912,0.06934872916946634
33.5,11.472372124744302,0.7418808132750736,0.5928468766132079,0.07128370803381054
33.6,5.160140403521316,0.7359583804754677,0.4759662958563381,0.0748236767133772
33.7,-0.8173096699736986,0.7287985046759622,0.34539891584362425,0.08020894624645793
33.8,-5.350756788655681,0.7206864199360044,0.22367453762346826,0.08747412609069699
33.9,-7.991673852936375,0.712025652252803,0.13315332977571961,0.09619455846825765
34.0,-9.227311397684346,0.7031615903647819,0.0774953564722653,0.10571091703405683
