t,V10,N10,m10,h10,V30,N30,m30,h30,V50,N50,m50,h50,V100,N100,m100,h100
64.8,-8.561221762,0.583787785,0.018032132,0.241091647,-6.221091691,0.696074998,0.120443223,0.091417521,-2.220173126,0.615379849,0.038215406,0.154551288,11.61100967,0.679056913,0.436341088,0.054674815
64.9,-8.420298022,0.577168389,0.018340653,0.248662432,-6.982163369,0.687870496,0.07702931,0.100010426,-1.869268651,0.609525309,0.039458748,0.160469348,9.317147816,0.674929474,0.372242863,0.057901124
65,-8.275624272,0.570690484,0.01866337,0.256073091,-7.237197437,0.679716448,0.05200109,0.108720559,-1.512555459,0.603852045,0.040892326,0.166183833,7.447313478,0.670363654,0.31192954,0.061625007
65.1,-8.127233202,0.564352536,0.019000489,0.263324985,-7.247065303,0.671680943,0.038182646,0.117378298,-1.150733298,0.598359193,0.04247784,0.171696288,6.066398906,0.665491729,0.258645461,0.065745636
65.2,-7.975164222,0.55815304,0.019352339,0.270419473,-7.140653283,0.6637949,0.030781619,0.125903379,-0.78439364,0.593045813,0.044192958,0.177008356,5.164347909,0.66044244,0.214371906,0.07013924
65.3,-7.819464183,0.552090524,0.019719313,0.277357913,-6.97733639,0.656071721,0.026960509,0.134259571,-0.414070865,0.587910905,0.046024922,0.182121743,4.671744357,0.655327082,0.179553977,0.074681198
65.4,-7.660187702,0.546163546,0.020101837,0.284141666,-6.78405686,0.648516862,0.025122081,0.142430907,-0.04026782,0.58295341,0.047966726,0.187038185,4.494054539,0.650232636,0.153444183,0.079264344
65.5,-7.497397446,0.54037069,0.020500355,0.290772092,-6.573172155,0.641132183,0.024385954,0.150410626,0.33653229,0.578172213,0.050014813,0.191759436,4.540698323,0.645221907,0.134686591,0.083806956
65.6,-7.331164206,0.534710568,0.020915317,0.297250552,-6.350490108,0.633917902,0.024270749,0.158196189,0.715861533,0.573566144,0.052167673,0.196287258,4.73914319,0.640337665,0.121798655,0.088251898
65.7,-7.161566866,0.529181815,0.021347177,0.30357841,-6.118837915,0.626873483,0.024513861,0.165787048,1.097267121,0.569133969,0.054424997,0.200623408,5.037090902,0.635607834,0.113440713,0.092561586
65.8,-6.988692292,0.523783085,0.021796385,0.309757031,-5.87966138,0.619998041,0.024972061,0.173183613,1.480313766,0.564874395,0.056787151,0.204769637,5.399088195,0.631050047,0.108515322,0.096712348
65.9,-6.812635194,0.518513058,0.022263388,0.315787782,-5.633754993,0.613290535,0.025567258,0.180386774,1.864587561,0.560786065,0.059254866,0.208727681,5.801908169,0.626675094,0.106171778,0.100689799
66,-6.633497916,0.513370426,0.022748623,0.32167203,-5.381602881,0.606749854,0.026257002,0.187397676,2.249700766,0.556867562,0.061829041,0.212499257,6.230578044,0.622489292,0.105771373,0.104485524
66.1,-6.451390163,0.508353901,0.023252521,0.327411146,-5.123541936,0.60037487,0.027018418,0.1942176,2.635297174,0.553117405,0.06451064,0.216086054,6.675491377,0.618496065,0.106843271,0.108094872
66.2,-6.266428677,0.503462207,0.023775499,0.333006502,-4.859841773,0.594164448,0.027839443,0.200847908,3.02105779,0.549534056,0.06730064,0.219489731,7.13047525,0.614696951,0.109043877,0.11151554
66.3,-6.078736874,0.498694081,0.024317963,0.338459471,-4.590744785,0.588117461,0.028714012,0.207290012,3.406706685,0.546115925,0.070200012,0.222711909,7.591552543,0.611092262,0.112123741,0.114746675
66.4,-5.888444426,0.494048269,0.024880301,0.34377143,-4.31648653,0.582232791,0.029639403,0.213545355,3.792016911,0.542861376,0.073209742,0.225754159,8.056167849,0.607681499,0.115902168,0.11778831
66.5,-5.695686814,0.489523527,0.025462886,0.348943753,-4.037306138,0.576509327,0.030614769,0.219615409,4.176816458,0.539768736,0.076330863,0.228617998,8.52270914,0.604463635,0.120248414,0.120641006
66.6,-5.50060482,0.485118616,0.026066068,0.35397782,-3.75345147,0.570945964,0.031640312,0.225501658,4.560994106,0.536836308,0.079564511,0.231304877,8.990213766,0.601437305,0.125068016,0.12330562
66.7,-5.303344007,0.480832302,0.026690179,0.358875007,-3.465181363,0.565541601,0.032716816,0.231205604,4.944505362,0.534062381,0.082911999,0.233816164,9.458188124,0.59860094,0.130293003,0.125783143
66.8,-5.104054137,0.476663352,0.027335526,0.363636694,-3.172766314,0.560295132,0.033845381,0.236728758,5.327378407,0.53144525,0.08637491,0.236153136,9.92649737,0.59595287,0.135874942,0.128074595
66.9,-4.902888584,0.472610537,0.028002391,0.368264258,-2.876488135,0.555205449,0.035027265,0.24207264,5.709720274,0.528983233,0.089955196,0.238316956,10.39529865,0.593491415,0.141780044,0.13018094
67,-4.700003697,0.468672624,0.028691029,0.372759078,-2.576638888,0.550271429,0.036263795,0.247238778,6.091723331,0.526674692,0.093655304,0.240308653,10.86500167,0.591214951,0.147985763,0.132103018
67.1,-4.495558155,0.46484838,0.029401667,0.377122532,-2.27351945,0.54549194,0.037556304,0.252228701,6.473672552,0.524518058,0.097478316,0.242129102,11.33624725,0.589121983,0.154478468,0.133841487
67.2,-4.2897123,0.461136566,0.0301345,0.381355997,-1.967437698,0.540865826,0.0389061,0.257043947,6.855953573,0.522511856,0.10142811,0.243778993,11.8098988,0.587211212,0.161251887,0.135396767
67.3,-4.082627446,0.457535941,0.030889693,0.385460848,-1.65870636,0.536391913,0.040314434,0.26168605,7.239062417,0.520654738,0.105509546,0.245258797,12.2870435,0.585481598,0.168306136,0.136768981
67.4,-3.874465194,0.454045256,0.031667379,0.389438459,-1.347640737,0.532068996,0.041782492,0.266156547,7.62361721,0.518945518,0.109728679,0.246568732,12.76900214,0.583932439,0.175647176,0.1379579
67.5,-3.66538673,0.450663252,0.032467656,0.393290203,-1.034556153,0.527895844,0.043311374,0.270456972,8.010372661,0.517383209,0.114093011,0.24770871,13.25734784,0.582563441,0.183286607,0.138962872
67.6,-3.455552129,0.447388665,0.033290589,0.397017451,-0.719765262,0.523871192,0.044902094,0.274588856,8.400238519,0.515967071,0.118611785,0.248678292,13.75393442,0.581374808,0.191241751,0.139782747
67.7,-3.245119661,0.444220221,0.034136208,0.400621569,-0.403575271,0.51999374,0.046555571,0.278553724,8.794303243,0.514696666,0.123296346,0.249476612,14.26093575,0.580367339,0.19953599,0.140415793
67.8,-3.034245113,0.441156635,0.035004507,0.404103923,-0.08628498,0.516262153,0.048272625,0.282353096,9.193864423,0.513571914,0.128160568,0.250102307,14.78089871,0.579542544,0.208199353,0.140859589
67.9,-2.82308111,0.438196611,0.035895449,0.407465876,0.231818168,0.512675058,0.050053986,0.28598848,9.600468497,0.512593176,0.133221396,0.250553413,15.31681302,0.578902777,0.217269371,0.141110905
68,-2.611776477,0.435338843,0.03680896,0.410708786,0.550461128,0.509231043,0.051900293,0.289461374,10.015963,0.51176134,0.138499514,0.250827247,15.87220171,0.578451398,0.226792227,0.141165554
68.1,-2.400475617,0.432582014,0.037744934,0.413834009,0.869388303,0.505928662,0.053812101,0.292773261,10.44256541,0.511077932,0.1440202,0.250920257,16.45123776,0.578192973,0.236824268,0.141018212
68.2,-2.18931792,0.429924796,0.038703235,0.416842897,1.188364551,0.502766432,0.055789898,0.295925608,10.88295465,0.51054526,0.149814425,0.25082783,17.05889327,0.578133519,0.247433928,0.140662202
68.3,-1.978437186,0.427365848,0.039683692,0.419736797,1.507178209,0.499742836,0.057834116,0.298919861,11.34039418,0.510166591,0.155920292,0.250544044,17.70112952,0.578280805,0.258704176,0.140089225
68.4,-1.767961117,0.42490382,0.04068611,0.422517052,1.825644002,0.49685633,0.059945151,0.30175744,11.81889887,0.509946374,0.162384934,0.250061353,18.38513688,0.578644732,0.270735582,0.139289041
68.5,-1.558010854,0.422537352,0.041710268,0.425185,2.143605956,0.494105345,0.062123389,0.304439736,12.3234633,0.50989055,0.16926707,0.249370163,19.11963429,0.57923781,0.2836501,0.138249083
68.6,-1.348700445,0.420265074,0.042755916,0.427741974,2.460940182,0.49148829,0.064369231,0.306968107,12.86037967,0.510006944,0.176640466,0.248458268,19.91523607,0.580075753,0.297595683,0.136953998
68.7,-1.140136572,0.418085606,0.043822788,0.430189301,2.777557645,0.489003564,0.066683127,0.309343867,13.43768473,0.510305807,0.184598729,0.247310081,20.78488638,0.581178223,0.312751713,0.135385134
68.8,-0.932418127,0.415997562,0.044910601,0.432528299,3.093406891,0.486649559,0.06906561,0.311568283,14.06579999,0.510800561,0.193262002,0.245905576,21.74434301,0.582569741,0.329335068,0.133519993
68.9,-0.725635889,0.413999547,0.046019054,0.434760284,3.408476761,0.484424672,0.071517343,0.313642562,14.75846307,0.511508839,0.202786514,0.24421879,22.81265075,0.584280781,0.347606233,0.13133175
69,-0.51987231,0.412090164,0.047147835,0.436886559,3.72279917,0.482327313,0.074039163,0.315567847,15.53410927,0.512453975,0.213378383,0.242215677,24.01245983,0.586349009,0.367873978,0.128789012
69.1,-0.315201299,0.410268008,0.04829663,0.438908421,4.036452016,0.480355917,0.076632132,0.317345199,16.41795878,0.513667181,0.225313953,0.239850966,25.36988417,0.588820556,0.390495631,0.125856209
69.2,-0.111688029,0.408531675,0.049465119,0.440827156,4.349562333,0.478508956,0.079297603,0.31897559,17.44523521,0.515190792,0.238970252,0.237063466,26.91331246,0.591751012,0.415867231,0.122495269
69.3,0.09061118,0.406879757,0.050652982,0.442644042,4.662309787,0.476784954,0.082037277,0.320459882,18.66621932,0.517083236,0.254871302,0.233768928,28.67015209,0.595205495,0.444393873,0.118669662
69.4,0.291648947,0.40531085,0.051859908,0.444360343,4.974930717,0.4751825,0.084853287,0.321798815,20.15430395,0.519426806,0.273759337,0.229849072,30.65996921,0.5992566,0.476425756,0.114352182
69.5,0.491386878,0.403823549,0.053085594,0.445977311,5.28772289,0.473700268,0.087748276,0.322992983,22.01889703,0.522340095,0.296704311,0.225134841,32.88228243,0.603978291,0.512143438,0.109537416
69.6,0.689795587,0.402416457,0.054329754,0.447496184,5.601051255,0.472337033,0.090725499,0.324042814,24.4257085,0.525998111,0.325267992,0.219382308,35.29837441,0.609433301,0.551385156,0.104257681
69.7,0.886854689,0.401088181,0.05559212,0.448918184,5.915355006,0.471091694,0.093788932,0.32494854,27.62616981,0.530664546,0.361727563,0.212245261,37.81048696,0.615652346,0.593442984,0.098596629
69.8,1.082552775,0.399837339,0.056872449,0.450244519,6.231156355,0.4699633,0.096943406,0.325710166,31.98905365,0.536740062,0.409288229,0.203274859,40.24908244,0.622606987,0.636915918,0.092690749
69.9,1.276887364,0.398662558,0.058170529,0.451476375,6.549071557,0.468951074,0.100194761,0.326327435,37.98960155,0.544817952,0.471923644,0.19205391,42.38477596,0.630184575,0.67975691,0.086712084
70,1.469864851,0.397562477,0.059486179,0.45261492,6.869824843,0.468054448,0.103550033,0.32679978,46.0029248,0.555684404,0.552736165,0.178627369,43.97509227,0.638179449,0.719600557,0.080837841
70.1,1.661500458,0.396535752,0.060819259,0.453661301,7.194266146,0.467273098,0.107017679,0.327126273,55.62921395,0.570078073,0.649253434,0.163933708,44.83232431,0.646311656,0.754275938,0.075222608
70.2,1.85181818,0.395581056,0.062169675,0.454616639,7.523393742,0.46660699,0.110607857,0.327305562,64.83199885,0.58802986,0.748365134,0.149310059,44.87616369,0.654270323,0.782241391,0.069985004
70.3,2.04085076,0.39469708,0.06353738,0.455482032,7.858383358,0.466056434,0.114332768,0.32733579,70.79450123,0.608282371,0.831792621,0.135586093,44.1419465,0.661763882,0.802723746,0.065208419
70.4,2.228639677,0.393882539,0.064922384,0.456258547,8.200625839,0.465622146,0.118207093,0.327214497,72.50305599,0.628821085,0.890271091,0.123024104,42.7478963,0.668557396,0.815565684,0.060948595
70.5,2.415235168,0.39313617,0.066324756,0.456947224,8.551776227,0.46530533,0.122248539,0.326938504,70.99101803,0.648013132,0.92632401,0.111643673,40.84773002,0.674488055,0.820947415,0.057241639
70.6,2.600696302,0.392456738,0.067744634,0.457549068,8.913818228,0.465107778,0.126478556,0.326503756,67.64015521,0.665022992,0.946537332,0.101398439,38.59183365,0.679462044,0.819141692,0.054109747
70.7,2.785091097,0.391843037,0.069182227,0.45806505,9.289149665,0.465031992,0.130923252,0.325905131,63.38564635,0.679589693,0.95632761,0.092233966,36.10509099,0.683441021,0.810368134,0.051564622
70.8,2.968496713,0.391293892,0.070637825,0.458496102,9.680696968,0.465081349,0.135614614,0.325136186,58.7552231,0.691744813,0.958954007,0.084105424,33.47883464,0.686425578,0.794738695,0.049609738
70.9,3.150999725,0.390808162,0.072111803,0.458843115,10.0920704,0.465260308,0.140592126,0.324188831,54.03402642,0.701644511,0.956010307,0.076982547,30.77160966,0.688439993,0.772260177,0.048242677
71,3.332696485,0.390384744,0.073604634,0.459106935,10.52777734,0.465574688,0.145904962,0.323052891,49.37126322,0.709486557,0.948014014,0.070849035,28.01476876,0.689520241,0.742865642,0.04745813
71.1,3.513693605,0.390022574,0.075116893,0.459288358,10.99351975,0.466032038,0.151615,0.321715519,44.83771908,0.715471515,0.934809359,0.0656983,25.22094582,0.689705879,0.706465063,0.047251321
71.2,3.69410857,0.389720631,0.076649269,0.459388128,11.49661612,0.466642137,0.157801008,0.320160383,40.45528435,0.719785019,0.915810295,0.061526909,22.39494281,0.689036009,0.663025863,0.047621036
71.3,3.874070508,0.38947794,0.078202578,0.459406933,12.046611,0.467417697,0.164564604,0.31836654,36.21036001,0.722589419,0.890139746,0.058328336,19.54722671,0.687549385,0.612710044,0.048571118
71.4,4.053721145,0.389293578,0.079777773,0.459345396,12.65617398,0.468375352,0.172038856,0.316306812,32.05863839,0.72401903,0.85669599,0.0560906,16.70958282,0.685288583,0.556095535,0.050109203
71.5,4.23321598,0.389166673,0.08137596,0.459204071,13.34245523,0.469537086,0.180400992,0.313945423,27.92754747,0.724176782,0.814160739,0.054800282,13.94951923,0.682307512,0.494472369,0.052241373
71.6,4.412725711,0.389096411,0.082998415,0.458983439,14.12918344,0.470932358,0.189891572,0.311234443,23.72261234,0.723132581,0.760980483,0.054452406,11.37484488,0.678679951,0.430103833,0.054961879
71.7,4.592437972,0.389082042,0.084646607,0.458683896,15.05000103,0.472601339,0.200844208,0.308108285,19.34610262,0.720925826,0.695425354,0.055063094,9.117220171,0.674504852,0.366211244,0.05823948
71.8,4.772559425,0.389122885,0.086322217,0.458305748,16.15392877,0.474600008,0.213732763,0.304474927,14.74193481,0.717576755,0.615990449,0.056681058,7.292830691,0.66990381,0.306449677,0.062006424
71.9,4.953318288,0.389218331,0.088027165,0.4578492,17.51460675,0.477008447,0.229248539,0.30020143,9.981333691,0.713112842,0.522627612,0.059391125,5.959645002,0.665009476,0.253972668,0.066158857
72,5.134967373,0.389367854,0.08976365,0.457314343,19.24642276,0.479944867,0.248429812,0.295089291,5.363745611,0.707611264,0.419127841,0.063291416,5.100719182,0.659949424,0.210613925,0.070571944
72.1,5.317787768,0.389571017,0.09153418,0.456701143,21.53341193,0.483590262,0.272883764,0.288831786,1.398004196,0.701238535,0.315155752,0.068416594,4.642662686,0.654832778,0.176681571,0.075122094
72.2,5.502093277,0.389827481,0.093341624,0.456009426,24.68148966,0.488233204,0.305166902,0.280942453,-1.475520936,0.69424651,0.223737146,0.074632267,4.49028102,0.649744095,0.151343915,0.079704419
72.3,5.688235813,0.390137017,0.095189264,0.455238857,29.2084938,0.494352256,0.349397713,0.270659598,-3.196049536,0.686908945,0.153804637,0.081625361,4.554358232,0.644744032,0.133215188,0.084239703
72.4,5.876611939,0.390499519,0.097080866,0.454388921,35.96417336,0.502758515,0.411972998,0.256964418,-4.036708467,0.679448717,0.106045157,0.089035797,4.764350559,0.63987371,0.120818211,0.088672944
72.5,6.067670862,0.390915018,0.099020756,0.453458897,46.09138133,0.51476961,0.500972991,0.239284614,-4.335283011,0.67201083,0.075831111,0.096584199,5.06977321,0.635159877,0.112834414,0.092968132
72.6,6.26192419,0.391383701,0.101013922,0.452447827,59.95824331,0.532074276,0.618961863,0.219031205,-4.337165049,0.66467657,0.057621175,0.104100119,5.436548872,0.630619379,0.108190893,0.09710267
72.7,6.459958014,0.391905933,0.103066135,0.451354482,74.18795118,0.555385821,0.746880633,0.198874755,-4.18413339,0.657487802,0.047037373,0.11149259,5.842401381,0.626262484,0.10605919,0.101062872
72.8,6.662447851,0.392482282,0.105184097,0.450177314,82.6221065,0.582523397,0.849921251,0.180189925,-3.950015102,0.650465145,0.041137095,0.118716252,6.272983154,0.622095176,0.105818689,0.104840765
72.9,6.870177323,0.393113551,0.107375624,0.448914406,84.16873861,0.609744071,0.914292238,0.163200416,-3.671757098,0.643618467,0.038080052,0.12574932,6.719089214,0.618120658,0.107012468,0.108431977
73,7.084061642,0.393800819,0.109649883,0.447563404,81.78677681,0.634650367,0.949371523,0.147830055,-3.367760492,0.636952303,0.036752289,0.132581718,7.174802866,0.614340328,0.109307313,0.111834376
73.1,7.305177269,0.394545485,0.112017678,0.446121437,77.65454973,0.656430523,0.967239621,0.133960317,-3.04734279,0.63046854,0.036488993,0.139209157,7.636311695,0.610754403,0.112461379,0.115047214
73.2,7.534799914,0.395349332,0.114491823,0.444585017,72.77055498,0.675014357,0.975491458,0.121479259,-2.715384836,0.624167735,0.036895531,0.145630234,8.101168252,0.607362324,0.116299507,0.11807059
73.3,7.774453491,0.396214598,0.117087613,0.442949909,67.60473635,0.690596677,0.978011824,0.110292296,-2.37458294,0.618049756,0.037737964,0.151845016,8.567833543,0.604163024,0.120694968,0.120905101
73.4,8.025974224,0.397144072,0.119823439,0.441210971,62.40167525,0.703454082,0.976542062,0.100325299,-2.026544342,0.612114109,0.038877621,0.157854337,9.035396531,0.601155112,0.125556224,0.123551622
73.5,8.291594771,0.398141217,0.122721597,0.439361947,57.29070516,0.713873206,0.971654723,0.091525257,-1.672326275,0.606360094,0.040232349,0.163659446,9.503402115,0.598337006,0.130817447,0.126011152
73.6,8.574056579,0.399210319,0.125809342,0.437395196,52.33470427,0.722121365,0.963255117,0.083859096,-1.312704953,0.600786887,0.041753615,0.16926182,9.971745945,0.595707032,0.136431799,0.128284708
73.7,8.876761795,0.400356698,0.12912031,0.435301342,47.55610123,0.728435651,0.950825878,0.077310191,-0.948311621,0.595393579,0.043412958,0.174663064,10.44061084,0.593263511,0.142366702,0.130373246
73.8,9.203983648,0.401586975,0.132696474,0.433068796,42.95027748,0.73302017,0.933545337,0.071872341,-0.579701822,0.590179196,0.045193945,0.179864862,10.91042947,0.59100483,0.148600555,0.13227759
73.9,9.561157574,0.402909435,0.136590804,0.430683115,38.48993087,0.736046086,0.910342049,0.067542329,-0.207390383,0.585142705,0.047087362,0.184868936,11.38186438,0.58892951,0.15512049,0.133998377
